run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,10,0.1,1,60.52,0.350375,0.0051109563684304735,0.3436,0.3563,0.3865,0.03612500000000002,0.3355,0.3694,0.49210000000000004,0.6083202524518523,0.48418333333333335,0.6170443293412284,0.350375,resnet32,0.3563,0.3468,2.550761966881427,2.3154621950604697,0.2352997682861645,resnet32,0.3474,0.3304,2.5050174153663893,2.2662657128477637,0.23875170131213963,resnet32,0.3542,0.3336,2.552741475064646,2.316084207628261,0.23665727266449144,resnet32,0.3436,0.3312,2.5091813321818006,2.272337195548144,0.23684413508850743,4500000.0,5000.0,18010000.0,198110000.0,792440000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,11,0.1,1,59.88,0.36872499999999997,0.009529526483514275,0.3534,0.3787,0.4112,0.04247500000000004,0.3604,0.4042,0.5021666666666668,0.5912692066181026,0.5029833333333333,0.5946449473554116,0.36872499999999997,resnet32,0.3687,0.3622,2.490548711778088,2.2371223899112507,0.25342632334848697,resnet32,0.3787,0.365,2.4562742090360685,2.2006858888674867,0.2555883262221786,resnet32,0.3534,0.3432,2.5029470202597706,2.2522962198338727,0.25065079682760616,resnet32,0.3741,0.3712,2.4746985195035283,2.2227277864109385,0.25197073353708466,4500000.0,5000.0,18010000.0,216120000.0,864480000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,12,0.1,1,59.84,0.31835,0.03189956896260512,0.2655,0.3478,0.365,0.04664999999999997,0.3123,0.3516,0.5242666666666667,0.5594673067761857,0.5345166666666666,0.55525490939148,0.31835,resnet32,0.2655,0.26,2.4525872340256516,2.199041175910018,0.2535460590257902,resnet32,0.3383,0.3382,2.4141207454218105,2.1582307773218914,0.2558899649461223,resnet32,0.3218,0.3128,2.4639210335232993,2.212014626880938,0.25190640617669985,resnet32,0.3478,0.3382,2.428925921801816,2.175064637071707,0.25386128411628306,4500000.0,5000.0,18010000.0,234130000.0,936520000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,13,0.1,1,59.88,0.37252499999999994,0.014851999023700461,0.3557,0.3949,0.4255,0.05297500000000005,0.3675,0.4232,0.5362666666666667,0.5560504469419538,0.5323666666666665,0.5681323206161947,0.37252499999999994,resnet32,0.3557,0.3544,2.4190080250528725,2.1628749575465918,0.25613306392915547,resnet32,0.3949,0.3812,2.3787567176940767,2.120472125878388,0.2582845934455029,resnet32,0.3762,0.375,2.431280556896871,2.176786734976552,0.25449381580322306,resnet32,0.3633,0.3594,2.399719977582043,2.1435582136565987,0.2561617633116178,4500000.0,5000.0,18010000.0,252140000.0,1008560000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,14,0.1,1,59.86,0.34435,0.009471140374844006,0.3329,0.3558,0.3877,0.04335,0.33775,0.3762,0.5076666666666666,0.5809721832544935,0.4983,0.5968405362592073,0.34435,resnet32,0.3558,0.349,2.3898053594272244,2.1295271351594818,0.26027822788720106,resnet32,0.3513,0.3454,2.367754480716857,2.099913116375154,0.2678413654635237,resnet32,0.3329,0.3312,2.408971909264272,2.1430787936868994,0.2658931132490662,resnet32,0.3374,0.3254,2.3689791920848866,2.1077330444346773,0.2612461434380913,4500000.0,5000.0,18010000.0,270150000.0,1080600000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,15,0.1,1,59.73,0.3685,0.009608850087289334,0.355,0.3804,0.4079,0.03939999999999999,0.3594,0.3982,0.4996666666666667,0.5924960309569647,0.4946,0.6065599280816256,0.3685,resnet32,0.374,0.3606,2.357366141439839,2.099459783936089,0.2579063572074202,resnet32,0.3804,0.3726,2.341923166913065,2.0748258620839226,0.2670973074961115,resnet32,0.3646,0.359,2.3752211965620518,2.1101752856576983,0.2650459107773548,resnet32,0.355,0.3454,2.337326517836614,2.0777903829108584,0.2595361358782446,4500000.0,5000.0,18010000.0,288160000.0,1152640000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,16,0.1,1,59.75,0.3233,0.02999591638873533,0.2769,0.3588,0.3672,0.04390000000000005,0.31415,0.3538,0.5325,0.5714065138537799,0.5325666666666666,0.5690149825701334,0.3233,resnet32,0.3588,0.3492,2.351304203441197,2.079308233985847,0.27199597108516504,resnet32,0.2769,0.2736,2.319794100285931,2.0458197642795066,0.273974334821105,resnet32,0.3208,0.311,2.3561150311407717,2.083908749744296,0.2722062810789794,resnet32,0.3367,0.3228,2.3261981054463168,2.0517799366604197,0.27441817259585316,4500000.0,5000.0,18010000.0,306170000.0,1224680000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,17,0.1,1,59.82,0.35567499999999996,0.011992784288896377,0.3416,0.3697,0.3949,0.03922500000000001,0.34640000000000004,0.386,0.5173,0.5654573556871537,0.5177166666666667,0.5833157877933467,0.35567499999999996,resnet32,0.3652,0.3662,2.319073213603009,2.047792438756336,0.27128077761947433,resnet32,0.3462,0.339,2.2916794383729044,2.0183506565676494,0.273328778736124,resnet32,0.3416,0.3262,2.327498380772092,2.0587228118357332,0.26877556944435294,resnet32,0.3697,0.3542,2.296544024382125,2.025647143918005,0.2708968817341057,4500000.0,5000.0,18010000.0,324180000.0,1296720000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,18,0.1,1,59.7,0.3803,0.012650494061498149,0.3587,0.3904,0.4226,0.04229999999999995,0.37625,0.4256,0.5179666666666667,0.56744499352333,0.5040333333333333,0.5989819899663361,0.3803,resnet32,0.3877,0.3766,2.301070906899192,2.028213730759241,0.27285717791793024,resnet32,0.3904,0.385,2.2740012495355173,1.9988530867479064,0.27514815935865045,resnet32,0.3587,0.3574,2.3088152193549005,2.0411053374409676,0.2677098780828105,resnet32,0.3844,0.386,2.2800349207086996,2.0108023583889008,0.26923256352628494,4500000.0,5000.0,18010000.0,342190000.0,1368760000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,19,0.1,1,59.73,0.39649999999999996,0.027774088643914126,0.3603,0.4239,0.4531,0.05660000000000004,0.39305,0.4506,0.5233333333333333,0.5434122668991171,0.5217166666666667,0.5574170917245281,0.39649999999999996,resnet32,0.3603,0.3578,2.2952612203291873,2.0193603966723788,0.27590082424946805,resnet32,0.3787,0.3692,2.272448357702656,1.9930704339322718,0.27937792463820765,resnet32,0.4231,0.42,2.304873676123944,2.027865044264631,0.2770086325154724,resnet32,0.4239,0.4252,2.272533163597638,1.9949150397018953,0.2776181261817163,4500000.0,5000.0,18010000.0,360200000.0,1440800000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,20,0.1,1,59.82,0.388825,0.012014860590119216,0.3794,0.4089,0.4486,0.05977500000000002,0.38395,0.44,0.5171333333333333,0.5659819357533482,0.5168666666666667,0.5724402789776363,0.388825,resnet32,0.3794,0.373,2.2773770659484645,2.004284926774827,0.27309213843281294,resnet32,0.3873,0.3868,2.2555267211388457,1.9767640319398858,0.2787626915484328,resnet32,0.4089,0.4038,2.2847871775315567,2.0083751153539526,0.27641206211410463,resnet32,0.3797,0.3722,2.258169100027193,1.9832498294047334,0.2749192711516199,4500000.0,5000.0,18010000.0,378210000.0,1512840000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,21,0.1,1,59.76,0.37324999999999997,0.02626999238675184,0.3361,0.4099,0.4193,0.046050000000000035,0.3611,0.4006,0.5116999999999999,0.5719587161294901,0.5099166666666667,0.5707131427021798,0.37324999999999997,resnet32,0.3361,0.328,2.258284467357126,1.9853673050688072,0.2729171650611203,resnet32,0.3692,0.3492,2.2368658229031344,1.9568043693222783,0.2800614526918666,resnet32,0.3778,0.3754,2.272029650312933,1.993519543924115,0.2785101074259728,resnet32,0.4099,0.3918,2.239820859648965,1.965395743365992,0.2744251171296293,4500000.0,5000.0,18010000.0,396220000.0,1584880000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,22,0.1,1,59.76,0.40090000000000003,0.02596776848325631,0.3793,0.4441,0.4463,0.04539999999999994,0.39649999999999996,0.439,0.4977666666666667,0.5698739206836413,0.49645,0.5765876875246995,0.40090000000000003,resnet32,0.3982,0.3924,2.2556528249247507,1.9809774341569706,0.2746753874234855,resnet32,0.4441,0.4372,2.2313471617685123,1.951861530203711,0.27948562936349347,resnet32,0.3793,0.381,2.2549276660111817,1.9770126679742879,0.27791500004770403,resnet32,0.382,0.3754,2.2344937969676475,1.9583968171341852,0.2760969829660925,4500000.0,5000.0,18010000.0,414230000.0,1656920000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,23,0.1,1,59.93,0.382125,0.020904470215721813,0.3494,0.4056,0.4339,0.051775000000000015,0.37645,0.42,0.5134,0.540457313355453,0.5100833333333333,0.5627158020453679,0.382125,resnet32,0.4056,0.4002,2.2372286075895484,1.9623200385407968,0.2749085654716261,resnet32,0.3803,0.3726,2.2139934467321094,1.9341736838898875,0.2798197613394057,resnet32,0.3932,0.3868,2.24109130657532,1.9632443150674754,0.2778469920158386,resnet32,0.3494,0.3462,2.2196028169921855,1.9428725828501312,0.2767302341632206,4500000.0,5000.0,18010000.0,432240000.0,1728960000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,24,0.1,1,59.86,0.30867500000000003,0.02285042395667966,0.2855,0.3398,0.3436,0.034924999999999984,0.30950000000000005,0.342,0.5261333333333333,0.5672256635165461,0.5259166666666667,0.5706910163120719,0.30867500000000003,resnet32,0.3398,0.3344,2.2321732469241726,1.9560162965208292,0.2761569530279799,resnet32,0.3213,0.3204,2.213232361118902,1.932585601948879,0.2806467627894811,resnet32,0.2855,0.2896,2.2379501057280735,1.9587534244426272,0.2791966820897704,resnet32,0.2881,0.2936,2.2216130420565605,1.9446789612146942,0.276934086387469,4500000.0,5000.0,18010000.0,450250000.0,1801000000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,25,0.1,1,60.01,0.3369,0.04008883884574359,0.2907,0.3829,0.378,0.041100000000000025,0.33545,0.3732,0.5772,0.535708335932913,0.5798833333333332,0.5351691537461519,0.3369,resnet32,0.3829,0.378,2.2485612866214733,1.956337373195724,0.2922239117112688,resnet32,0.37,0.3724,2.2076238050040873,1.9218340202827344,0.28578978427685797,resnet32,0.304,0.3012,2.2461639759554104,1.9532154031436553,0.29294857001778757,resnet32,0.2907,0.2902,2.216706006364389,1.9314161823554472,0.2852898197756572,4500000.0,5000.0,18010000.0,468260000.0,1873040000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,26,0.1,1,59.85,0.4075,0.01559535187163149,0.382,0.4236,0.4566,0.04910000000000003,0.4047,0.4514,0.5015666666666667,0.5780976335578041,0.4978833333333333,0.5845924821605917,0.4075,resnet32,0.4153,0.418,2.241445826535875,1.952216168188236,0.2892296573316509,resnet32,0.382,0.3778,2.2031387536024507,1.9195356895639137,0.2836030652661892,resnet32,0.4091,0.4012,2.2406907691196962,1.9519410009749911,0.28874976899136195,resnet32,0.4236,0.4218,2.21783811819147,1.934378020973368,0.2834600926884873,4500000.0,5000.0,18010000.0,486270000.0,1945080000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,27,0.1,1,59.89,0.417375,0.010197885810304027,0.4069,0.4312,0.4701,0.05272500000000002,0.40609999999999996,0.452,0.4875,0.5731922610257462,0.48418333333333335,0.5808123108661966,0.417375,resnet32,0.4312,0.422,2.2244407714090566,1.94019216790118,0.28424860164523125,resnet32,0.4069,0.3954,2.178170806643638,1.8980908994986252,0.2800799079916694,resnet32,0.4083,0.391,2.221870257942514,1.936869572170756,0.2850006824274632,resnet32,0.4231,0.416,2.1932937047359617,1.9137486212632873,0.27954508309167897,4500000.0,5000.0,18010000.0,504280000.0,2017120000.0
resnet32x4_cifar100_K4_mwmd1_seed0003_d001,d001,resnet32:4,cifar100,4,matched,mwmd1,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,28,0.1,1,59.84,0.395875,0.02193904909060555,0.3669,0.4218,0.4387,0.042825,0.38415,0.4236,0.48180000000000006,0.583508024694497,0.4761166666666667,0.602780714729952,0.395875,resnet32,0.3831,0.3702,2.2152200742540034,1.9294060297649016,0.2858140431344509,resnet32,0.4218,0.4024,2.1749786035242407,1.8952121086079965,0.27976649536073883,resnet32,0.4117,0.4076,2.2160315075042574,1.9299355984072795,0.28609590678983793,resnet32,0.3669,0.3564,2.179320663383061,1.8996968558904799,0.2796238081064075,4500000.0,5000.0,18010000.0,522290000.0,2089160000.0
