run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,22,0.1,0,18.19,0.3977,0.03920000000000001,0.3585,0.4369,0.4257,0.028000000000000025,0.3933,0.4274,0.5648,0.49727771647834174,0.5644,0.5052126818292193,0.3977,resnet32,0.4369,0.4384,1.8905622979456729,1.8905622979456729,0.0,resnet32,0.3585,0.3482,1.8692220552739771,1.8692220552739771,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,23,0.1,0,18.09,0.38985000000000003,0.024649999999999977,0.3652,0.4145,0.4258,0.03594999999999998,0.3863,0.4212,0.5414,0.5644906603413647,0.5507,0.5469061154271968,0.38985000000000003,resnet32,0.4145,0.4092,1.891087995334105,1.891087995334105,0.0,resnet32,0.3652,0.3634,1.87028592096811,1.87028592096811,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,24,0.1,0,18.55,0.4205,0.035,0.3855,0.4555,0.4545,0.03400000000000003,0.4068,0.4398,0.5446,0.5270155223613815,0.5426,0.5227290412151766,0.4205,resnet32,0.4555,0.4352,1.8802826821126721,1.8802826821126721,0.0,resnet32,0.3855,0.3784,1.860625941475684,1.860625941475684,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,25,0.1,0,18.39,0.4073,0.015600000000000003,0.3917,0.4229,0.4485,0.041200000000000014,0.3972,0.441,0.5752,0.48465990137040554,0.5667,0.4961727206680637,0.4073,resnet32,0.4229,0.4172,1.8798100938173858,1.8798100938173858,0.0,resnet32,0.3917,0.3772,1.8551412153650413,1.8551412153650413,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,26,0.1,0,18.43,0.38015,0.002950000000000008,0.3772,0.3831,0.4123,0.03215000000000001,0.3857,0.411,0.52,0.5692894255232316,0.5286,0.5589135341870006,0.38015,resnet32,0.3772,0.3802,1.876756850630045,1.876756850630045,0.0,resnet32,0.3831,0.3912,1.8568076325411147,1.8568076325411147,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,27,0.1,0,18.35,0.40755,0.0020499999999999963,0.4055,0.4096,0.4383,0.03075,0.4017,0.429,0.5252,0.5288550784867039,0.5066,0.5728227818672579,0.40755,resnet32,0.4096,0.4082,1.8612359381196173,1.8612359381196173,0.0,resnet32,0.4055,0.3952,1.834405681965026,1.834405681965026,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,28,0.1,0,18.35,0.37975000000000003,0.003349999999999992,0.3764,0.3831,0.4197,0.039949999999999986,0.3719,0.4054,0.6106,0.5041533422581114,0.61,0.49846086442521814,0.37975000000000003,resnet32,0.3831,0.3788,1.8683691768145019,1.8683691768145019,0.0,resnet32,0.3764,0.365,1.8512210702015595,1.8512210702015595,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,29,0.1,0,18.32,0.40975,0.007249999999999979,0.4025,0.417,0.4505,0.04075000000000001,0.4049,0.443,0.5544,0.5157582193495638,0.5537,0.5155421885614592,0.40975,resnet32,0.417,0.4084,1.8536105147478255,1.8536105147478255,0.0,resnet32,0.4025,0.4014,1.833882113918662,1.833882113918662,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,30,0.1,0,18.34,0.41215,0.0037500000000000033,0.4084,0.4159,0.4575,0.04535,0.40580000000000005,0.442,0.5326,0.5425480596414543,0.5362,0.505831285431855,0.41215,resnet32,0.4084,0.398,1.8595814178274437,1.8595814178274437,0.0,resnet32,0.4159,0.4136,1.834211408922618,1.834211408922618,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,31,0.1,0,18.46,0.43505,0.03234999999999999,0.4027,0.4674,0.4643,0.029249999999999998,0.4318,0.4622,0.5196,0.5366907739484583,0.5154,0.5266800255746433,0.43505,resnet32,0.4674,0.461,1.8514561795375564,1.8514561795375564,0.0,resnet32,0.4027,0.4026,1.8321087766777386,1.8321087766777386,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,32,0.1,0,18.43,0.39985000000000004,0.0007500000000000007,0.3991,0.4006,0.4378,0.037949999999999984,0.40149999999999997,0.4466,0.5462,0.5102096610416278,0.5407,0.517651652986173,0.39985000000000004,resnet32,0.3991,0.4032,1.8462507504631172,1.8462507504631172,0.0,resnet32,0.4006,0.3998,1.8352957759052515,1.8352957759052515,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,33,0.1,0,18.41,0.39435,0.03135000000000002,0.363,0.4257,0.4304,0.036050000000000026,0.38849999999999996,0.4252,0.5322,0.5374323119644582,0.5387,0.5331817940826951,0.39435,resnet32,0.4257,0.424,1.8461517671292478,1.8461517671292478,0.0,resnet32,0.363,0.353,1.8211646300147881,1.8211646300147881,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,34,0.1,0,18.27,0.38325,0.02345,0.3598,0.4067,0.4212,0.03795000000000004,0.3871,0.4154,0.5796,0.47628469785811106,0.5756,0.49572168435101427,0.38325,resnet32,0.3598,0.37,1.8413056311282245,1.8413056311282245,0.0,resnet32,0.4067,0.4042,1.821845350956375,1.821845350956375,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,35,0.1,0,18.31,0.3653,0.033299999999999996,0.332,0.3986,0.3825,0.017199999999999993,0.35750000000000004,0.3766,0.4904,0.5407991642826104,0.477,0.5224593812825873,0.3653,resnet32,0.332,0.328,1.8446821511130442,1.8446821511130442,0.0,resnet32,0.3986,0.387,1.8235988754101775,1.8235988754101775,0.0,0.0,0.0,0.0,0.0,0.0
